,experiment,experiment_group,seed,method,lower_tau,upper_tau,nominal_coverage,n,n_train,n_test,d,rho,covariance,noise_dist,sigma,heteroskedastic,hetero_strength,t_df,sparsity,lp_alpha,l1,l2,base_lr,batch_size,max_iter,fit_seconds_lower,fit_seconds_upper,fit_seconds,n_iter_lower,n_iter_upper,lower_test_pinball,upper_test_pinball,mean_test_pinball,lower_train_kkt_grad_inf,upper_train_kkt_grad_inf,coverage,mean_width,crossing_rate,winkler
21,Heteroskedastic,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.99,toeplitz,gaussian,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.001,512,5000,2.0743700559996796,1.9043801109983178,3.9787501669979974,5000,5000,0.18127882529367814,0.21624800396072022,0.19876341462719918,0.003906306791861832,0.00487217477593665,0.961,12.939577204848131,0.0,15.901073170175925
22,Heteroskedastic,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.99,toeplitz,gaussian,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.001,512,5000,2.026761113998873,2.0786493940013315,4.105410508000205,5000,5000,0.2880338290273366,0.265527714574676,0.2767807718010063,0.00246922546755739,0.0041691196828996975,0.971,18.97905374882758,0.0,22.142461744080496
23,Heteroskedastic,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.99,toeplitz,gaussian,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.001,512,5000,2.036617876001401,2.7844109170000593,4.82102879300146,5000,5000,0.2632659243530159,0.2594855614623591,0.2613757429076875,0.005665401838280353,0.006336848482961983,0.968,17.65922015698797,0.0,20.91005943261499
24,Heteroskedastic,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.99,toeplitz,gaussian,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.001,512,5000,2.51713093699982,1.9981949209995946,4.515325857999414,5000,5000,0.4096304541886931,0.3839037385962077,0.3967670963924504,0.01075007289377123,0.00881685833651803,0.975,28.30650907517265,0.0,31.741367711396016
25,Heteroskedastic,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.99,toeplitz,gaussian,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.001,1024,5000,2.699541167001371,2.7158901399998285,5.4154313070011995,5000,5000,0.3013183369820311,0.2942148597844232,0.29776659838322717,0.010144884093500273,0.008297208486605437,0.963,19.791781430210797,0.0,23.82132787065816
26,Heteroskedastic,hyperparameter_robustness,1,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.99,toeplitz,gaussian,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.001,1024,5000,3.224063345000104,3.586668959000235,6.810732304000339,5000,5000,0.18087378993458483,0.21502745008288865,0.19795062000873676,0.00355926358204068,0.0044190782132939544,0.964,12.91826541400456,0.0,15.83604960069893
27,Heteroskedastic,hyperparameter_robustness,2,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.99,toeplitz,gaussian,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.001,1024,5000,2.865261148999707,2.789410721999957,5.654671870999664,5000,5000,0.28743280450490893,0.265156092225091,0.27629444836499994,0.00246922546755739,0.0038468943832104955,0.971,18.963083244912013,0.0,22.103555869199983
28,Heteroskedastic,hyperparameter_robustness,3,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.99,toeplitz,gaussian,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.001,1024,5000,2.842588335999608,3.8345853370010445,6.677173673000652,5000,5000,0.2617409070616794,0.2590125638329407,0.26037673544731005,0.0058662668894891995,0.005190818805459606,0.969,17.638392071982157,0.0,20.830138835784798
29,Heteroskedastic,hyperparameter_robustness,4,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.99,toeplitz,gaussian,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.001,1024,5000,3.3407741350001743,2.7427380040007847,6.083512139000959,5000,5000,0.40795512543911433,0.38337911478596715,0.39566712011254074,0.010396446517826754,0.00799838098987076,0.976,28.2925183133117,0.0,31.65336960900324
30,Heteroskedastic,hyperparameter_robustness,0,proxsgd,0.025,0.975,0.95,10000,9000,1000,100,0.99,toeplitz,gaussian,1.0,True,1.0,3.0,0.2,0.0,0.0,0.0,0.001,2048,5000,3.8493145180000283,5.723196720999113,9.572511238999141,5000,5000,0.30094876560108186,0.29308340412484846,0.29701608486296516,0.009906509491955982,0.007854609305426842,0.963,19.767610239277978,0.0,23.7612867890372
